1618476609447,1618476609429,-10,-92
1618476609540,1618476609523,-8,-92
1618476609639,1618476609617,-10,-91
1618476609734,1618476609711,-7,-93
1618476609829,1618476609805,-8,-91
1618476609924,1618476609899,-10,-94
1618476610019,1618476609993,-10,-94
1618476610114,1618476610087,-9,-93
1618476610209,1618476610181,-8,-94
1618476610304,1618476610275,-10,-93
1618476610399,1618476610369,-12,-94
1618476610494,1618476610463,-12,-91
1618476610589,1618476610557,-8,-93
1618476610684,1618476610651,-11,-96
1618476610779,1618476610742,-10,-96
1618476610878,1618476610837,-7,-97
1618476610972,1618476610932,-10,-95
1618476611066,1618476611027,-10,-95
1618476611160,1618476611122,-11,-93
1618476611254,1618476611217,-10,-90
1618476611348,1618476611312,-10,-94
1618476611442,1618476611407,-10,-92
1618476611536,1618476611502,-8,-92
1618476611630,1618476611597,-10,-95
1618476611724,1618476611692,-8,-91
1618476611818,1618476611787,-10,-94
1618476611912,1618476611882,-10,-94
1618476612006,1618476611983,-9,-92
1618476612096,1618476612077,-8,-94
1618476612191,1618476612171,-10,-94
1618476612286,1618476612265,-7,-94
1618476612381,1618476612359,-6,-93
1618476612476,1618476612453,-8,-93
1618476612571,1618476612547,-8,-98
1618476612666,1618476612641,-8,-93
1618476612761,1618476612735,-12,-91
1618476612856,1618476612829,-8,-92
1618476612951,1618476612923,-8,-93
1618476613046,1618476613017,-7,-92
1618476613141,1618476613111,-9,-92
1618476613236,1618476613202,-5,-96
1618476613330,1618476613297,-8,-93
1618476613424,1618476613392,-11,-97
1618476613518,1618476613487,-10,-93
1618476613612,1618476613582,-7,-96
1618476613706,1618476613677,-10,-94
1618476613800,1618476613772,-10,-93
1618476613894,1618476613867,-10,-93
1618476613988,1618476613962,-9,-96
1618476614082,1618476614057,-10,-95
1618476614176,1618476614152,-9,-96
1618476614270,1618476614247,-9,-93
1618476614364,1618476614342,-9,-94
1618476614458,1618476614439,-12,-93
1618476614549,1618476614533,-8,-95
1618476614643,1618476614627,-12,-94
1618476614737,1618476614721,-5,-95
1618476614831,1618476614815,-7,-94
1618476614925,1618476614909,-10,-95
1618476615019,1618476615003,-6,-96
1618476615113,1618476615097,-10,-95
1618476615207,1618476615191,-9,-95
1618476615301,1618476615285,-10,-97
1618476615395,1618476615379,-7,-96
1618476615489,1618476615473,-8,-94
1618476615583,1618476615567,-10,-95
1618476615677,1618476615659,-9,-97
