1618477118503,1618477118578,379,237
1618477118597,1618477118672,380,237
1618477118691,1618477118766,381,231
1618477118785,1618477118860,380,235
1618477118879,1618477118954,380,235
1618477118971,1618477119048,380,237
1618477119065,1618477119142,378,236
1618477119159,1618477119236,379,236
1618477119253,1618477119330,378,234
1618477119347,1618477119424,380,232
1618477119441,1618477119518,381,237
1618477119535,1618477119608,378,237
1618477119629,1618477119702,385,232
1618477119723,1618477119796,379,237
1618477119817,1618477119890,379,236
1618477119911,1618477119984,379,234
1618477120005,1618477120078,379,237
1618477120099,1618477120172,379,234
1618477120188,1618477120266,380,235
1618477120282,1618477120360,378,234
1618477120376,1618477120454,379,237
1618477120470,1618477120548,377,242
1618477120564,1618477120642,380,237
1618477120658,1618477120736,377,235
1618477120752,1618477120833,380,233
1618477120846,1618477120927,379,235
1618477120940,1618477121021,378,234
1618477121034,1618477121115,383,234
1618477121128,1618477121209,381,235
1618477121222,1618477121303,381,237
1618477121316,1618477121397,380,233
1618477121407,1618477121491,381,235
1618477121501,1618477121585,378,233
1618477121595,1618477121679,379,232
1618477121689,1618477121773,378,237
1618477121783,1618477121867,378,237
1618477121877,1618477121961,379,234
1618477121971,1618477122057,379,237
1618477122065,1618477122151,382,235
1618477122159,1618477122245,379,235
1618477122253,1618477122339,379,240
1618477122347,1618477122433,380,236
1618477122441,1618477122527,381,231
1618477122535,1618477122621,379,235
1618477122632,1618477122715,380,233
1618477122727,1618477122809,382,237
1618477122822,1618477122903,382,236
1618477122917,1618477122997,377,236
1618477123012,1618477123091,378,231
1618477123107,1618477123185,381,235
1618477123202,1618477123273,379,237
1618477123297,1618477123367,379,237
1618477123392,1618477123461,377,233
1618477123487,1618477123555,377,237
1618477123582,1618477123649,383,236
1618477123677,1618477123743,378,234
1618477123772,1618477123837,376,236
1618477123867,1618477123931,374,235
1618477123961,1618477124025,376,236
1618477124055,1618477124119,375,234
1618477124149,1618477124213,371,234
1618477124243,1618477124307,372,235
1618477124337,1618477124401,374,235
1618477124431,1618477124489,370,234
1618477124525,1618477124584,368,234
1618477124619,1618477124679,361,235
1618477124713,1618477124774,343,237
1618477124807,1618477124869,334,234
1618477124901,1618477124964,320,233
1618477124995,1618477125059,318,235
1618477125088,1618477125154,352,234
1618477125182,1618477125249,354,234
1618477125276,1618477125344,391,237
1618477125370,1618477125439,421,238
1618477125464,1618477125534,379,234
1618477125558,1618477125629,349,236
1618477125652,1618477125725,333,235
1618477125746,1618477125819,321,231
1618477125840,1618477125913,288,231
1618477125934,1618477126007,269,235
1618477126028,1618477126101,277,233
1618477126122,1618477126195,290,232
1618477126216,1618477126289,413,231
1618477126306,1618477126383,427,231
1618477126400,1618477126477,487,230
1618477126494,1618477126571,474,231
1618477126588,1618477126665,458,231
1618477126682,1618477126759,450,225
1618477126776,1618477126853,438,216
1618477126870,1618477126943,422,217
1618477126964,1618477127037,410,194
1618477127058,1618477127131,400,195
1618477127152,1618477127225,395,220
1618477127246,1618477127319,392,198
1618477127340,1618477127413,388,287
1618477127434,1618477127507,387,280
1618477127525,1618477127601,385,233
1618477127619,1618477127695,384,200
1618477127713,1618477127789,384,176
1618477127807,1618477127883,384,152
1618477127901,1618477127977,384,142
1618477127995,1618477128071,386,179
1618477128089,1618477128161,382,256
1618477128183,1618477128255,380,375
1618477128277,1618477128349,379,307
1618477128371,1618477128443,380,336
1618477128465,1618477128537,380,309
1618477128559,1618477128631,382,301
1618477128653,1618477128725,381,296
1618477128743,1618477128819,382,286
1618477128837,1618477128913,380,272
1618477128931,1618477129007,379,262
1618477129025,1618477129101,380,258
1618477129119,1618477129195,381,253
1618477129213,1618477129289,376,249
1618477129307,1618477129382,382,248
1618477129401,1618477129476,383,241
1618477129495,1618477129570,382,241
1618477129589,1618477129664,379,239
1618477129683,1618477129758,380,237
1618477129777,1618477129852,380,237
1618477129871,1618477129946,382,239
1618477129960,1618477130040,380,237
1618477130054,1618477130134,380,235
1618477130148,1618477130228,378,235
1618477130242,1618477130322,379,237
1618477130336,1618477130416,383,237
1618477130430,1618477130510,380,236
1618477130524,1618477130600,378,237
1618477130618,1618477130694,379,236
1618477130712,1618477130788,381,237
1618477130806,1618477130882,379,240
1618477130900,1618477130976,380,237
1618477130994,1618477131070,380,237
1618477131088,1618477131164,379,234
1618477131180,1618477131258,380,234
1618477131274,1618477131352,380,235
1618477131368,1618477131446,382,237
1618477131462,1618477131540,381,236
1618477131556,1618477131634,376,237
1618477131650,1618477131728,379,237
1618477131744,1618477131826,380,236
1618477131838,1618477131920,377,234
1618477131932,1618477132014,380,236
1618477132026,1618477132108,380,234
1618477132120,1618477132202,379,233
1618477132214,1618477132296,379,235
1618477132308,1618477132390,379,238
1618477132397,1618477132484,381,235
1618477132491,1618477132578,381,236
1618477132585,1618477132672,380,237
1618477132679,1618477132766,380,236
1618477132773,1618477132860,380,233
1618477132867,1618477132954,380,236
1618477132961,1618477133045,382,237
1618477133055,1618477133140,380,234
1618477133149,1618477133235,379,233
1618477133243,1618477133330,380,236
1618477133337,1618477133425,380,235
1618477133431,1618477133520,380,236
1618477133525,1618477133615,378,236
1618477133617,1618477133710,378,233
1618477133711,1618477133805,377,234
1618477133805,1618477133900,378,242
1618477133899,1618477133995,381,237
1618477133993,1618477134090,382,232
1618477134087,1618477134185,380,236
1618477134181,1618477134274,380,234
1618477134275,1618477134368,380,237
1618477134369,1618477134462,380,236
1618477134463,1618477134556,380,236
1618477134557,1618477134650,378,234
1618477134651,1618477134744,380,234
1618477134745,1618477134838,380,236
1618477134836,1618477134932,380,236
1618477134930,1618477135026,380,233
1618477135024,1618477135120,378,236
1618477135118,1618477135214,381,237
1618477135212,1618477135308,383,237
1618477135306,1618477135402,378,239
1618477135400,1618477135493,379,236
1618477135494,1618477135588,381,238
1618477135588,1618477135683,378,234
1618477135682,1618477135778,379,234
1618477135776,1618477135873,380,237
1618477135870,NaN,NaN,240
