1060	1616112759867	-336.61066630
1061	1616112759961	-324.34120430
1062	1616112760055	-340.32766535
1063	1616112760149	-339.93558043
1064	1616112760243	-336.90727806
1065	1616112760337	-322.14000920
1066	1616112760427	-322.21951243
1067	1616112760521	-340.86925659
1068	1616112760615	-327.40237125
1069	1616112760709	-325.90460097
1070	1616112760803	-338.63354611
1071	1616112760897	-324.24272728
1072	1616112760991	-348.19977749
1073	1616112761085	-343.05055718
1074	1616112761179	-316.33160160
1075	1616112761273	-363.48370208
1076	1616112761367	-337.66342006
1077	1616112761461	-334.30273155
1078	1616112761555	-331.01510419
1079	1616112761645	-331.51740032
1080	1616112761739	-338.11790940
1081	1616112761833	-339.19075210
1082	1616112761927	-351.32558837
1083	1616112762021	-323.94801062
1084	1616112762115	-339.13723011
1085	1616112762209	-352.37690392
1086	1616112762303	-361.13507716
1087	1616112762397	-365.04237451
1088	1616112762491	-346.86801385
1089	1616112762585	-342.87841125
1090	1616112762679	-287.25967118
1091	1616112762773	-292.74787838
1092	1616112762866	-289.59962470
1093	1616112762960	-236.24114566
1094	1616112763054	-290.08274802
1095	1616112763148	-315.56258689
1096	1616112763242	-297.17656694
1097	1616112763336	-335.70431152
1098	1616112763430	-330.30584388
1099	1616112763524	-312.70477112
1100	1616112763618	-296.12525518
1101	1616112763712	-310.79295081
1102	1616112763806	-310.69169198
1103	1616112763900	-306.93786406
1104	1616112763994	-330.94644044
1105	1616112764083	-339.39983917
1106	1616112764177	-336.38107498
1107	1616112764271	-307.20470513
1108	1616112764365	-342.76131587
1109	1616112764459	-329.05044163
1110	1616112764553	-326.60699684
1111	1616112764647	-320.64781220
1112	1616112764741	-314.26291335
1113	1616112764835	-315.64047011
1114	1616112764929	-287.39101662
1115	1616112765023	-313.12637284
1116	1616112765117	-303.22276881
1117	1616112765211	-320.39208783
1118	1616112765304	-291.97165631
1119	1616112765398	-327.34935278
1120	1616112765492	-299.78692511
1121	1616112765586	-307.50480550
1122	1616112765680	-294.18235818
1123	1616112765774	-288.91649894
1124	1616112765868	-267.28992188
1125	1616112765962	-264.49539149
1126	1616112766056	-253.75029468
1127	1616112766150	-218.91347242
1128	1616112766244	-232.88738336
1129	1616112766338	-245.30889148
1130	1616112766432	-268.86675241
1131	1616112766522	-227.28322996
1132	1616112766616	-266.71879523
1133	1616112766710	-281.81454243
1134	1616112766804	-305.71543189
1135	1616112766898	-307.91142362
1136	1616112766992	-330.34799165
1137	1616112767086	-337.36888055
1138	1616112767180	-389.68938799
1139	1616112767274	-395.75213491
1140	1616112767368	-368.23701820
1141	1616112767462	-349.25126472
1142	1616112767556	-301.17464972
1143	1616112767650	-274.91511173
1144	1616112767740	-301.10467184
1145	1616112767834	-367.80356865
1146	1616112767928	-303.94216558
1147	1616112768022	-335.15714273
1148	1616112768116	-349.62958004
1149	1616112768210	-302.18469059
1150	1616112768304	-332.43455819
1151	1616112768398	-339.74470942
1152	1616112768492	-334.19603725
1153	1616112768586	-334.41170956
1154	1616112768680	-323.15956842
1155	1616112768774	-324.41318882
1156	1616112768868	-333.61351290
1157	1616112768960	-356.65406032
1158	1616112769054	-337.42532940
1159	1616112769148	-323.91684543
1160	1616112769242	-339.73840481
1161	1616112769336	-327.28663815
1162	1616112769430	-328.10590514
1163	1616112769524	-317.16788916
1164	1616112769618	-323.44634631
1165	1616112769712	-319.71199333
1166	1616112769806	-330.09942357
1167	1616112769900	-307.66816483
1168	1616112769994	-338.13343466
1169	1616112770088	-339.21931860
1170	1616112770176	-311.63828291
1171	1616112770270	-336.41979950
1172	1616112770364	-343.45517357
1173	1616112770458	-343.85083974
1174	1616112770552	-329.72651934
1175	1616112770646	-330.68975655
1176	1616112770740	-326.75530411
1177	1616112770834	-320.09327963
1178	1616112770928	-325.80930439
1179	1616112771022	-319.77368179
1180	1616112771116	-318.51352768
1181	1616112771210	-340.31568172
1182	1616112771304	-340.99107296
1183	1616112771397	-336.03568643
1184	1616112771491	-356.35167186
1185	1616112771585	-326.14221817
1186	1616112771679	-333.15567974
1187	1616112771773	-305.83966400
1188	1616112771867	-312.79165313
1189	1616112771961	-333.11720342
1190	1616112772055	-315.38771186
1191	1616112772149	-333.32096650
1192	1616112772243	-325.02502284
1193	1616112772337	-354.49248416
1194	1616112772431	-335.50482973
1195	1616112772525	-325.03324179
1196	1616112772617	-334.67764694
1197	1616112772711	-310.23352055
