7584	1618476693084	500
7585	1618476693178	534
7586	1618476693272	603
7587	1618476693366	551
7588	1618476693460	506
7589	1618476693554	599
7590	1618476693648	541
7591	1618476693742	496
7592	1618476693831	585
7593	1618476693925	569
7594	1618476694019	490
7595	1618476694113	561
7596	1618476694207	586
7597	1618476694301	494
7598	1618476694395	537
7599	1618476694489	586
7600	1618476694583	514
7601	1618476694677	513
7602	1618476694771	599
7603	1618476694865	536
7604	1618476694959	492
7605	1618476695049	589
7606	1618476695143	566
7607	1618476695237	487
7608	1618476695331	565
7609	1618476695425	589
7610	1618476695519	490
7611	1618476695613	593
7612	1618476695707	602
7613	1618476695801	509
7614	1618476695895	512
7615	1618476695989	602
7616	1618476696083	536
7617	1618476696177	497
7618	1618476696271	591
7619	1618476696364	554
7620	1618476696457	485
7621	1618476696550	567
7622	1618476696643	580
7623	1618476696736	593
7624	1618476696829	538
7625	1618476696922	588
7626	1618476697015	499
7627	1618476697108	512
7628	1618476697201	585
7629	1618476697294	513
7630	1618476697387	467
7631	1618476697486	560
7632	1618476697580	521
7633	1618476697674	481
7634	1618476697768	577
7635	1618476697862	470
7636	1618476697956	524
7637	1618476698050	656
7638	1618476698144	680
7639	1618476698238	528
7640	1618476698332	502
7641	1618476698426	563
7642	1618476698520	444
7643	1618476698614	389
7644	1618476698707	502
7645	1618476698801	533
7646	1618476698895	490
7647	1618476698989	583
7648	1618476699083	631
7649	1618476699177	567
7650	1618476699271	639
7651	1618476699365	661
7652	1618476699459	550
7653	1618476699553	575
7654	1618476699647	633
7655	1618476699741	542
7656	1618476699835	533
7657	1618476699925	611
7658	1618476700020	556
7659	1618476700115	508
7660	1618476700210	597
7661	1618476700305	580
7662	1618476700400	493
7663	1618476700495	566
7664	1618476700590	594
7665	1618476700685	500
7666	1618476700780	544
7667	1618476700875	604
7668	1618476700970	518
7669	1618476701065	519
7670	1618476701159	604
7671	1618476701253	494
7672	1618476701347	498
7673	1618476701441	593
7674	1618476701535	567
7675	1618476701629	493
7676	1618476701723	577
7677	1618476701817	586
7678	1618476701911	492
7679	1618476702005	545
7680	1618476702099	596
7681	1618476702193	506
7682	1618476702287	520
7683	1618476702379	497
7684	1618476702473	529
7685	1618476702567	502
7686	1618476702661	599
7687	1618476702755	556
7688	1618476702849	493
7689	1618476702943	580
7690	1618476703037	579
7691	1618476703131	488
7692	1618476703225	553
7693	1618476703319	600
7694	1618476703413	502
7695	1618476703507	537
7696	1618476703598	602
7697	1618476703692	522
7698	1618476703786	504
7699	1618476703880	600
7700	1618476703974	553
7701	1618476704068	492
7702	1618476704162	581
7703	1618476704256	572
7704	1618476704350	493
7705	1618476704444	559
7706	1618476704538	597
7707	1618476704632	574
7708	1618476704726	536
7709	1618476704819	604
7710	1618476704913	515
7711	1618476705007	510
7712	1618476705101	599
7713	1618476705195	546
7714	1618476705289	494
7715	1618476705383	583
7716	1618476705477	570
7717	1618476705571	488
7718	1618476705665	566
7719	1618476705759	598
7720	1618476705853	494
7721	1618476705947	538
7722	1618476706037	605
7723	1618476706132	516
7724	1618476706227	512
7725	1618476706322	599
7726	1618476706417	537
7727	1618476706512	496
7728	1618476706607	590
7729	1618476706702	568
7730	1618476706797	490
7731	1618476706892	600
7732	1618476706987	588
7733	1618476707082	493
7734	1618476707177	544
7735	1618476707268	606
7736	1618476707363	514
7737	1618476707458	518
7738	1618476707553	601
7739	1618476707648	536
7740	1618476707743	499
7741	1618476707838	594
7742	1618476707933	558
7743	1618476708028	587
7744	1618476708123	571
7745	1618476708218	586
7746	1618476708313	492
7747	1618476708408	545
7748	1618476708503	596
7749	1618476708597	508
7750	1618476708691	525
7751	1618476708785	602
7752	1618476708879	526
7753	1618476708973	504
7754	1618476709067	595
7755	1618476709161	541
7756	1618476709255	487
7757	1618476709349	577
7758	1618476709443	577
7759	1618476709537	491
7760	1618476709631	555
7761	1618476709722	598
7762	1618476709816	504
7763	1618476709910	529
7764	1618476710004	599
7765	1618476710098	525
7766	1618476710192	510
7767	1618476710286	506
7768	1618476710380	549
7769	1618476710474	492
7770	1618476710568	584
7771	1618476710662	575
7772	1618476710756	492
7773	1618476710850	563
7774	1618476710943	593
7775	1618476711038	498
7776	1618476711133	533
7777	1618476711228	601
7778	1618476711323	518
7779	1618476711418	489
7780	1618476711513	604
7781	1618476711608	547
7782	1618476711703	495
7783	1618476711798	589
7784	1618476711893	570
7785	1618476711988	496
7786	1618476712083	569
7787	1618476712176	587
7788	1618476712271	492
7789	1618476712366	540
7790	1618476712461	601
7791	1618476712556	494
7792	1618476712651	517
7793	1618476712746	605
7794	1618476712841	541
7795	1618476712936	500
7796	1618476713031	591
7797	1618476713126	562
7798	1618476713221	491
7799	1618476713316	571
7800	1618476713412	587
7801	1618476713506	496
7802	1618476713600	551
7803	1618476713694	525
7804	1618476713788	527
7805	1618476713882	540
7806	1618476713976	643
7807	1618476714070	603
7808	1618476714164	584
7809	1618476714258	649
7810	1618476714352	520
7811	1618476714446	390
7812	1618476714540	544
7813	1618476714629	622
7814	1618476714723	587
7815	1618476714817	467
7816	1618476714911	574
7817	1618476715005	471
7818	1618476715099	505
7819	1618476715193	596
7820	1618476715287	518
7821	1618476715381	497
7822	1618476715475	594
7823	1618476715569	552
7824	1618476715663	491
7825	1618476715757	579
7826	1618476715850	577
7827	1618476715944	591
7828	1618476716038	557
7829	1618476716132	596
7830	1618476716226	500
7831	1618476716320	529
7832	1618476716414	602
7833	1618476716508	522
7834	1618476716602	504
7835	1618476716696	596
7836	1618476716790	546
7837	1618476716884	491
7838	1618476716978	579
7839	1618476717070	600
7840	1618476717164	492
7841	1618476717258	555
7842	1618476717352	589
7843	1618476717446	496
7844	1618476717540	534
7845	1618476717634	601
7846	1618476717728	520
7847	1618476717822	511
7848	1618476717916	599
7849	1618476718010	542
7850	1618476718104	494
7851	1618476718198	593
7852	1618476718287	573
7853	1618476718381	491
7854	1618476718475	561
7855	1618476718569	591
7856	1618476718663	497
7857	1618476718757	537
7858	1618476718851	604
7859	1618476718945	513
7860	1618476719039	514
7861	1618476719133	595
7862	1618476719227	540
7863	1618476719321	563
7864	1618476719415	593
7865	1618476719506	564
7866	1618476719600	489
7867	1618476719694	572
7868	1618476719788	584
7869	1618476719882	495
7870	1618476719976	544
7871	1618476720070	601
