6985	1618478149115	586
6986	1618478149210	514
6987	1618478149305	512
6988	1618478149400	603
6989	1618478149495	537
6990	1618478149590	499
6991	1618478149685	592
6992	1618478149780	566
6993	1618478149873	488
6994	1618478149969	572
6995	1618478150065	589
6996	1618478150161	497
6997	1618478150257	597
6998	1618478150353	599
6999	1618478150449	510
7000	1618478150545	517
7001	1618478150641	600
7002	1618478150737	536
7003	1618478150833	498
7004	1618478150929	592
7005	1618478151025	554
7006	1618478151125	488
7007	1618478151218	574
7008	1618478151311	582
7009	1618478151404	597
7010	1618478151497	546
7011	1618478151590	600
7012	1618478151683	506
7013	1618478151776	528
7014	1618478151869	605
7015	1618478151962	526
7016	1618478152055	505
7017	1618478152148	598
7018	1618478152241	554
7019	1618478152328	497
7020	1618478152422	585
7021	1618478152516	567
7022	1618478152610	497
7023	1618478152704	568
7024	1618478152798	612
7025	1618478152892	533
7026	1618478152986	575
7027	1618478153080	684
7028	1618478153174	603
7029	1618478153268	539
7030	1618478153362	548
7031	1618478153456	436
7032	1618478153546	431
7033	1618478153641	593
7034	1618478153736	647
7035	1618478153831	428
7036	1618478153926	531
7037	1618478154021	569
7038	1618478154116	482
7039	1618478154211	523
7040	1618478154306	597
7041	1618478154401	513
7042	1618478154496	507
7043	1618478154591	596
7044	1618478154686	543
7045	1618478154779	494
7046	1618478154873	585
7047	1618478154967	571
7048	1618478155061	488
7049	1618478155155	562
7050	1618478155249	592
7051	1618478155343	494
7052	1618478155437	545
7053	1618478155531	603
7054	1618478155625	514
7055	1618478155719	523
7056	1618478155813	602
7057	1618478155907	493
7058	1618478156007	498
7059	1618478156102	593
7060	1618478156197	562
7061	1618478156292	492
7062	1618478156387	573
7063	1618478156482	587
7064	1618478156577	488
7065	1618478156672	543
7066	1618478156767	598
7067	1618478156862	507
7068	1618478156957	517
7069	1618478157052	498
7070	1618478157147	528
7071	1618478157243	502
7072	1618478157337	597
7073	1618478157431	555
7074	1618478157525	494
7075	1618478157619	577
7076	1618478157713	584
7077	1618478157807	491
7078	1618478157901	553
7079	1618478157995	595
7080	1618478158089	503
7081	1618478158183	540
7082	1618478158277	601
7083	1618478158371	524
7084	1618478158459	505
7085	1618478158553	599
7086	1618478158647	554
7087	1618478158741	491
7088	1618478158835	581
7089	1618478158929	579
7090	1618478159023	490
7091	1618478159117	561
7092	1618478159211	592
7093	1618478159305	572
7094	1618478159399	529
7095	1618478159493	601
7096	1618478159587	518
7097	1618478159680	512
7098	1618478159774	602
7099	1618478159868	544
7100	1618478159962	493
7101	1618478160056	582
7102	1618478160150	573
7103	1618478160244	489
7104	1618478160338	562
7105	1618478160432	599
7106	1618478160526	500
7107	1618478160620	536
7108	1618478160714	601
7109	1618478160808	515
7110	1618478160899	509
7111	1618478160997	596
7112	1618478161095	539
7113	1618478161193	493
7114	1618478161291	590
7115	1618478161389	567
7116	1618478161487	489
7117	1618478161585	600
7118	1618478161683	588
7119	1618478161781	493
7120	1618478161879	543
7121	1618478161977	608
7122	1618478162075	512
7123	1618478162179	520
7124	1618478162269	603
7125	1618478162359	536
7126	1618478162449	495
7127	1618478162539	592
7128	1618478162629	565
7129	1618478162719	586
7130	1618478162809	574
7131	1618478162899	585
7132	1618478162989	493
7133	1618478163079	546
7134	1618478163169	598
7135	1618478163259	508
7136	1618478163343	525
7137	1618478163438	600
7138	1618478163533	527
7139	1618478163628	503
7140	1618478163723	596
7141	1618478163818	539
7142	1618478163913	492
7143	1618478164008	576
7144	1618478164103	578
7145	1618478164198	491
7146	1618478164293	557
7147	1618478164388	595
7148	1618478164483	504
7149	1618478164578	530
7150	1618478164672	602
7151	1618478164766	520
7152	1618478164860	504
7153	1618478164954	505
7154	1618478165048	544
7155	1618478165142	493
7156	1618478165236	577
7157	1618478165330	570
7158	1618478165424	486
7159	1618478165518	557
7160	1618478165612	587
7161	1618478165706	493
7162	1618478165797	520
7163	1618478165891	598
7164	1618478165985	508
7165	1618478166079	477
7166	1618478166173	584
7167	1618478166267	529
7168	1618478166361	475
7169	1618478166455	569
7170	1618478166549	557
7171	1618478166643	484
7172	1618478166737	532
7173	1618478166831	585
7174	1618478166925	429
7175	1618478167013	480
7176	1618478167107	623
7177	1618478167201	586
7178	1618478167295	599
7179	1618478167389	661
7180	1618478167483	513
7181	1618478167577	449
7182	1618478167671	525
7183	1618478167765	442
7184	1618478167859	346
7185	1618478167953	442
7186	1618478168047	517
7187	1618478168141	498
7188	1618478168235	561
7189	1618478168329	572
7190	1618478168423	578
7191	1618478168517	589
7192	1618478168611	680
7193	1618478168705	616
7194	1618478168799	573
7195	1618478168893	655
7196	1618478168987	608
7197	1618478169081	528
7198	1618478169175	606
7199	1618478169269	604
7200	1618478169363	511
7201	1618478169452	581
7202	1618478169546	615
7203	1618478169640	516
7204	1618478169734	530
7205	1618478169828	607
7206	1618478169922	530
7207	1618478170016	508
7208	1618478170110	603
7209	1618478170204	561
7210	1618478170298	495
7211	1618478170392	586
7212	1618478170486	581
7213	1618478170580	592
7214	1618478170672	561
7215	1618478170766	597
7216	1618478170860	498
7217	1618478170954	533
7218	1618478171048	603
7219	1618478171142	528
7220	1618478171236	507
7221	1618478171330	600
7222	1618478171424	551
7223	1618478171518	491
7224	1618478171612	584
7225	1618478171706	606
7226	1618478171800	493
7227	1618478171890	559
7228	1618478171984	594
7229	1618478172078	500
7230	1618478172172	536
7231	1618478172266	601
7232	1618478172360	517
7233	1618478172454	509
7234	1618478172548	600
7235	1618478172642	547
7236	1618478172736	492
7237	1618478172830	592
7238	1618478172924	572
7239	1618478173018	492
7240	1618478173109	562
7241	1618478173203	593
7242	1618478173297	495
